timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-08-12 23:30:00+05:30,29430.11,29436.25,29418.54,29429.11,278.44075,2023-08-13 00:29:59.999000+05:30,8193668.5283239,13211.0,138.27337,4068928.8353232,0
2023-08-13 00:30:00+05:30,29429.12,29429.12,29411.58,29416.16,251.98702,2023-08-13 01:29:59.999000+05:30,7412692.303366,11576.0,108.06068,3178691.7217964,0
2023-08-13 01:30:00+05:30,29416.17,29426.87,29416.16,29420.38,201.17155,2023-08-13 02:29:59.999000+05:30,5919214.46026,9975.0,63.25112,1860998.4992393,0
2023-08-13 02:30:00+05:30,29420.38,29420.39,29400.0,29417.38,258.03485,2023-08-13 03:29:59.999000+05:30,7589564.6439047,12063.0,115.24482,3389617.669389,0
2023-08-13 03:30:00+05:30,29417.38,29431.08,29417.38,29426.5,195.6522,2023-08-13 04:29:59.999000+05:30,5757193.3797745,10445.0,112.0426,3296878.7838586,0
2023-08-13 04:30:00+05:30,29426.5,29433.16,29426.49,29430.17,180.21382,2023-08-13 05:29:59.999000+05:30,5303798.0202723,8969.0,75.00765,2207506.1354256,0
2023-08-13 05:30:00+05:30,29430.18,29450.0,29425.06,29449.99,174.63804,2023-08-13 06:29:59.999000+05:30,5140312.5907653,10176.0,92.31659,2717380.0334738,0
2023-08-13 06:30:00+05:30,29450.0,29452.75,29442.39,29452.75,248.58278,2023-08-13 07:29:59.999000+05:30,7320361.448299,9537.0,117.31814,3454711.9248878,0
2023-08-13 07:30:00+05:30,29452.75,29455.21,29446.31,29446.31,166.85566,2023-08-13 08:29:59.999000+05:30,4914544.9480886,8616.0,53.28815,1569541.5956288,0
2023-08-13 08:30:00+05:30,29446.32,29446.32,29400.0,29418.56,578.61403,2023-08-13 09:29:59.999000+05:30,17023172.3180478,11758.0,272.86517,8027476.4993199,0
2023-08-13 09:30:00+05:30,29418.56,29418.57,29384.1,29394.68,493.5418,2023-08-13 10:29:59.999000+05:30,14509774.8492058,11746.0,238.92093,7023825.4496847,0
2023-08-13 10:30:00+05:30,29394.69,29394.69,29363.0,29385.0,447.40776,2023-08-13 11:29:59.999000+05:30,13145937.4678707,12602.0,168.00689,4936208.7840892,0
2023-08-13 11:30:00+05:30,29384.99,29401.56,29381.56,29401.56,431.35645,2023-08-13 12:29:59.999000+05:30,12678668.5772885,12558.0,226.55509,6658920.8100761,0
2023-08-13 12:30:00+05:30,29401.55,29407.5,29395.9,29396.36,463.80513,2023-08-13 13:29:59.999000+05:30,13636721.7720441,12416.0,203.03076,5969498.0578793,0
2023-08-13 13:30:00+05:30,29396.37,29414.53,29391.85,29414.53,603.04251,2023-08-13 14:29:59.999000+05:30,17729291.7521509,12991.0,331.7287,9752903.9857997,0
2023-08-13 14:30:00+05:30,29414.53,29414.53,29408.0,29413.7,530.61609,2023-08-13 15:29:59.999000+05:30,15606052.6143357,13402.0,293.58608,8634620.8248495,0
2023-08-13 15:30:00+05:30,29413.7,29416.53,29403.86,29403.86,476.47436,2023-08-13 16:29:59.999000+05:30,14013641.3656908,12999.0,233.90272,6879252.9338529,0
2023-08-13 16:30:00+05:30,29403.86,29403.87,29375.49,29383.38,244.98533,2023-08-13 17:29:59.999000+05:30,7200012.6918743,12308.0,103.2108,3032966.1638615,0
2023-08-13 17:30:00+05:30,29383.39,29393.76,29367.89,29389.99,403.62845,2023-08-13 18:29:59.999000+05:30,11860154.4250298,15132.0,185.67263,5455868.372105,0
2023-08-13 18:30:00+05:30,29390.0,29390.01,29373.39,29375.99,398.87396,2023-08-13 19:29:59.999000+05:30,11719381.7327226,16172.0,172.36332,5064282.8749755,0
2023-08-13 19:30:00+05:30,29376.0,29386.3,29371.64,29371.64,297.80113,2023-08-13 20:29:59.999000+05:30,8749053.7236141,13576.0,112.57223,3307348.2109753,0
2023-08-13 20:30:00+05:30,29371.65,29380.26,29362.0,29374.2,407.67124,2023-08-13 21:29:59.999000+05:30,11974089.1609567,14767.0,202.20078,5938891.3612998,0
2023-08-13 21:30:00+05:30,29374.19,29374.2,29328.21,29353.59,787.54732,2023-08-13 22:29:59.999000+05:30,23111890.6810823,19400.0,353.52598,10373914.4941804,0
2023-08-13 22:30:00+05:30,29353.59,29420.0,29353.58,29400.02,558.33875,2023-08-13 23:29:59.999000+05:30,16409094.3881332,17006.0,334.8392,9839135.2092431,0
