timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-08-05 22:30:00+05:30,54039.11,55068.42,53767.48,54707.99,3352.59724,2024-08-05 23:29:59.999000+05:30,182648730.5272484,203555.0,1783.4879,97202507.9373868,0
2024-08-05 23:30:00+05:30,54708.0,54717.14,53000.0,53096.84,3324.36066,2024-08-06 00:29:59.999000+05:30,178927273.2535427,206240.0,1605.90602,86476351.8682724,0
2024-08-06 00:30:00+05:30,53096.85,53601.0,52555.0,53470.09,3753.87523,2024-08-06 01:29:59.999000+05:30,199260776.2861773,250078.0,1824.38722,96863286.1420372,0
2024-08-06 01:30:00+05:30,53470.08,54404.0,53462.0,54393.85,2144.05024,2024-08-06 02:29:59.999000+05:30,115550910.641825,176149.0,1147.68492,61861258.3700748,0
2024-08-06 02:30:00+05:30,54393.85,55200.0,54272.0,54372.01,1946.64283,2024-08-06 03:29:59.999000+05:30,106427999.7231611,139753.0,981.0149,53631798.358511,0
2024-08-06 03:30:00+05:30,54372.0,54971.0,54206.09,54695.87,1482.40313,2024-08-06 04:29:59.999000+05:30,81012363.9868598,130282.0,727.12654,39742182.1312197,0
2024-08-06 04:30:00+05:30,54695.87,55082.0,53876.47,54018.81,1709.37956,2024-08-06 05:29:59.999000+05:30,93123605.0730397,119451.0,811.02183,44204382.862861,0
2024-08-06 05:30:00+05:30,54018.82,56064.21,53950.0,56038.0,4020.21665,2024-08-06 06:29:59.999000+05:30,222477592.8350171,211659.0,2198.13518,121664728.2896156,0
2024-08-06 06:30:00+05:30,56037.99,56276.0,55436.0,55723.98,2935.50989,2024-08-06 07:29:59.999000+05:30,164161545.5045277,155426.0,1531.22335,85632457.6253065,0
2024-08-06 07:30:00+05:30,55723.99,56064.0,55628.44,55845.44,2144.92755,2024-08-06 08:29:59.999000+05:30,119740465.2120641,118602.0,1082.61499,60437382.9933856,0
2024-08-06 08:30:00+05:30,55845.44,55888.0,55471.5,55665.73,1405.9911,2024-08-06 09:29:59.999000+05:30,78290819.5494333,98795.0,679.76,37854574.327638,0
2024-08-06 09:30:00+05:30,55665.73,55760.0,55255.0,55493.98,1633.25285,2024-08-06 10:29:59.999000+05:30,90661446.2799686,110616.0,768.7988,42681279.35532,0
2024-08-06 10:30:00+05:30,55493.97,55999.0,55257.82,55925.97,1722.28213,2024-08-06 11:29:59.999000+05:30,95833587.5816584,111245.0,945.07031,52597360.2427128,0
2024-08-06 11:30:00+05:30,55925.96,56050.0,55535.69,55782.0,2232.18355,2024-08-06 12:29:59.999000+05:30,124591176.9835266,131636.0,1050.20855,58627065.7008466,0
2024-08-06 12:30:00+05:30,55782.0,56169.48,55458.0,55999.99,2142.87168,2024-08-06 13:29:59.999000+05:30,119712795.8038795,117642.0,1067.45941,59640769.0442136,0
2024-08-06 13:30:00+05:30,55998.02,56122.0,54600.01,54992.0,3660.95326,2024-08-06 14:29:59.999000+05:30,202591920.66611433,203656.0,1665.88671,92235859.8639023,0
2024-08-06 14:30:00+05:30,54992.01,55309.54,54602.21,55211.99,2763.88727,2024-08-06 15:29:59.999000+05:30,151818569.4139458,185086.0,1391.95962,76473198.3331569,0
2024-08-06 15:30:00+05:30,55211.98,55440.47,54879.25,55062.0,1473.76294,2024-08-06 16:29:59.999000+05:30,81221754.8759519,128914.0,702.65191,38728680.4322059,0
2024-08-06 16:30:00+05:30,55062.0,55400.85,54868.36,55210.01,1488.38598,2024-08-06 17:29:59.999000+05:30,82090614.6591827,112421.0,716.62849,39529616.7707252,0
2024-08-06 17:30:00+05:30,55210.0,55468.0,54677.49,54772.01,2140.16498,2024-08-06 18:29:59.999000+05:30,117822394.9340167,124279.0,919.29593,50618788.4063948,0
2024-08-06 18:30:00+05:30,54772.01,55438.03,54371.94,55204.0,3421.11371,2024-08-06 19:29:59.999000+05:30,187921843.3146268,223603.0,1777.28162,97660708.4717595,0
2024-08-06 19:30:00+05:30,55203.99,56605.55,55152.0,56132.01,6015.8167,2024-08-06 20:29:59.999000+05:30,337643328.2207713,313343.0,3131.83151,175779901.7021182,0
2024-08-06 20:30:00+05:30,56132.01,56429.98,55735.0,56405.99,2155.87056,2024-08-06 21:29:59.999000+05:30,120910456.6288837,158788.0,1092.46266,61281489.2816061,0
2024-08-06 21:30:00+05:30,56405.99,56899.0,56234.8,56775.52,3029.81314,2024-08-06 22:29:59.999000+05:30,171462078.0003981,157594.0,1689.8989,95645501.2525676,0
2024-08-06 22:30:00+05:30,56775.51,56988.83,56487.17,56494.0,2411.99491,2024-08-06 23:29:59.999000+05:30,136904201.3150972,130286.0,1181.92044,67103296.6712302,0
2024-08-06 23:30:00+05:30,56492.01,57040.99,56356.0,56729.99,1969.44663,2024-08-07 00:29:59.999000+05:30,111866918.457881,124522.0,995.17514,56530541.8199179,0
2024-08-07 00:30:00+05:30,56730.0,56878.0,56312.66,56765.48,1416.02875,2024-08-07 01:29:59.999000+05:30,80221147.7466749,113919.0,729.2983,41319264.8927227,0
2024-08-07 01:30:00+05:30,56769.98,56850.48,56172.09,56541.99,1551.33085,2024-08-07 02:29:59.999000+05:30,87637991.6072319,119766.0,660.62097,37330440.3195391,0
2024-08-07 02:30:00+05:30,56542.0,56632.0,56090.69,56458.01,977.6353,2024-08-07 03:29:59.999000+05:30,55075369.2510362,68015.0,440.40839,24809326.7452587,0
2024-08-07 03:30:00+05:30,56458.0,56935.56,55942.02,56200.26,1874.33722,2024-08-07 04:29:59.999000+05:30,105665520.3942012,126774.0,924.4414,52104955.1639835,0
2024-08-07 04:30:00+05:30,56200.26,56416.46,55800.0,56022.01,1296.99916,2024-08-07 05:29:59.999000+05:30,72695309.0937989,87237.0,591.1603,33130754.9429563,0
2024-08-07 05:30:00+05:30,56022.0,56375.0,55557.88,56269.99,1727.99543,2024-08-07 06:29:59.999000+05:30,96700597.1651692,119963.0,880.16268,49272246.9353489,0
2024-08-07 06:30:00+05:30,56270.0,57000.0,55782.0,56965.99,1878.60068,2024-08-07 07:29:59.999000+05:30,106187148.5078215,130456.0,998.63697,56465793.4508693,0
2024-08-07 07:30:00+05:30,56965.99,57287.99,56501.0,56762.01,2274.53901,2024-08-07 08:29:59.999000+05:30,129475480.559034,126339.0,1184.1593,67396296.8342427,0
2024-08-07 08:30:00+05:30,56762.01,56980.62,56590.0,56862.0,875.41298,2024-08-07 09:29:59.999000+05:30,49706663.6384534,71068.0,462.51343,26259330.2480528,0
2024-08-07 09:30:00+05:30,56862.01,57250.0,56750.0,57048.02,1671.15949,2024-08-07 10:29:59.999000+05:30,95359788.2797862,81424.0,861.23696,49145580.1108847,0
2024-08-07 10:30:00+05:30,57048.02,57246.23,56704.0,56796.01,1465.85788,2024-08-07 11:29:59.999000+05:30,83543395.7621807,82962.0,688.25377,39226468.7027851,0
