timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-06-21 22:30:00+05:30,63657.28,63891.68,63465.17,63671.04,964.64571,2024-06-21 23:29:59.999000+05:30,61413145.1184367,60728.0,502.4731,31994714.2998066,0
2024-06-21 23:30:00+05:30,63671.04,64187.03,63648.02,64172.01,1073.12054,2024-06-22 00:29:59.999000+05:30,68621125.9043321,60978.0,629.30229,40245462.0970614,0
2024-06-22 00:30:00+05:30,64172.01,64264.95,63944.12,64232.01,862.93662,2024-06-22 01:29:59.999000+05:30,55314226.1449187,55289.0,445.29392,28541957.9742231,0
2024-06-22 01:30:00+05:30,64232.01,64460.14,64099.89,64200.52,648.78071,2024-06-22 02:29:59.999000+05:30,41699147.067545,43793.0,336.70335,21641870.920398,0
2024-06-22 02:30:00+05:30,64200.52,64208.0,63828.09,64084.43,473.39359,2024-06-22 03:29:59.999000+05:30,30301520.6777236,64155.0,194.88634,12474269.9090529,0
2024-06-22 03:30:00+05:30,64084.44,64199.7,64084.44,64155.02,357.67606,2024-06-22 04:29:59.999000+05:30,22947074.0597273,27243.0,185.24681,11884128.2212988,0
2024-06-22 04:30:00+05:30,64155.02,64224.0,64072.0,64143.56,274.9667,2024-06-22 05:29:59.999000+05:30,17633995.0921583,23553.0,162.44946,10419153.2109265,0
2024-06-22 05:30:00+05:30,64143.56,64185.9,63943.82,64056.47,461.16193,2024-06-22 06:29:59.999000+05:30,29543140.7895367,41782.0,173.86175,11139499.3065666,0
2024-06-22 06:30:00+05:30,64056.46,64221.45,64056.46,64144.33,285.47049,2024-06-22 07:29:59.999000+05:30,18310259.78061,20535.0,126.69127,8125249.0238141,0
2024-06-22 07:30:00+05:30,64144.34,64342.54,64144.34,64303.4,570.81187,2024-06-22 08:29:59.999000+05:30,36690202.8848614,25800.0,354.33695,22775118.2858273,0
2024-06-22 08:30:00+05:30,64303.41,64332.0,64271.95,64327.45,297.5896,2024-06-22 09:29:59.999000+05:30,19136973.2683088,30140.0,187.15446,12035234.0997898,0
2024-06-22 09:30:00+05:30,64327.46,64367.17,64253.07,64364.11,377.51077,2024-06-22 10:29:59.999000+05:30,24272535.1937377,25777.0,209.69473,13482682.718701,0
2024-06-22 10:30:00+05:30,64364.12,64427.98,64257.79,64424.21,463.6551,2024-06-22 11:29:59.999000+05:30,29841375.4319888,28505.0,251.97659,16218915.6910393,0
2024-06-22 11:30:00+05:30,64424.21,64530.61,64362.06,64430.0,602.16681,2024-06-22 12:29:59.999000+05:30,38806629.4313284,38126.0,336.38057,21678983.7836172,0
2024-06-22 12:30:00+05:30,64430.01,64540.26,64324.67,64520.0,678.37346,2024-06-22 13:29:59.999000+05:30,43705093.7868944,32003.0,368.87603,23766728.6724261,0
2024-06-22 13:30:00+05:30,64519.99,64546.81,64284.0,64289.15,475.3325,2024-06-22 14:29:59.999000+05:30,30608041.2641484,30963.0,205.93806,13260737.76417,0
2024-06-22 14:30:00+05:30,64289.16,64338.28,64214.43,64325.99,284.74271,2024-06-22 15:29:59.999000+05:30,18306259.8989534,26513.0,130.33526,8379175.6370652,0
2024-06-22 15:30:00+05:30,64325.99,64372.66,64280.0,64311.71,343.46448,2024-06-22 16:29:59.999000+05:30,22094476.0009547,20430.0,165.15998,10624905.4876864,0
2024-06-22 16:30:00+05:30,64311.72,64320.0,64237.58,64265.26,272.80866,2024-06-22 17:29:59.999000+05:30,17536339.803146,23677.0,102.63103,6596716.1889505,0
2024-06-22 17:30:00+05:30,64265.27,64336.0,64265.26,64297.84,226.94866,2024-06-22 18:29:59.999000+05:30,14592734.1833056,19265.0,125.45042,8066218.2178656,0
2024-06-22 18:30:00+05:30,64297.85,64303.22,64246.52,64284.0,267.01339,2024-06-22 19:29:59.999000+05:30,17163533.5601388,22674.0,129.32599,8312792.9772339,0
2024-06-22 19:30:00+05:30,64284.0,64397.82,64250.25,64287.96,268.62232,2024-06-22 20:29:59.999000+05:30,17279084.9091771,27336.0,134.03097,8621676.0022889,0
2024-06-22 20:30:00+05:30,64287.96,64307.09,64255.01,64307.08,167.80696,2024-06-22 21:29:59.999000+05:30,10787002.3285174,20023.0,83.9539,5396660.4702907,0
2024-06-22 21:30:00+05:30,64307.09,64362.0,64272.29,64321.28,179.0808,2024-06-22 22:29:59.999000+05:30,11517033.5692731,20240.0,103.97122,6686129.4166886,0
2024-06-22 22:30:00+05:30,64321.29,64348.87,64255.0,64256.37,176.04539,2024-06-22 23:29:59.999000+05:30,11319286.0014954,15329.0,95.80142,6160216.2834123,0
2024-06-22 23:30:00+05:30,64256.38,64328.94,64250.71,64260.81,199.49552,2024-06-23 00:29:59.999000+05:30,12822808.9112513,14575.0,127.37009,8186690.9908688,0
2024-06-23 00:30:00+05:30,64260.82,64295.02,64218.5,64295.01,174.47579,2024-06-23 01:29:59.999000+05:30,11211575.7702817,19319.0,107.02039,6876931.9947942,0
2024-06-23 01:30:00+05:30,64295.01,64303.48,64246.01,64283.99,127.19799,2024-06-23 02:29:59.999000+05:30,8175362.8659442,16961.0,52.37528,3365999.7758166,0
2024-06-23 02:30:00+05:30,64284.0,64330.0,64266.8,64330.0,118.36581,2024-06-23 03:29:59.999000+05:30,7610104.8747396,13343.0,52.06187,3347260.190285,0
2024-06-23 03:30:00+05:30,64330.0,64330.0,64272.09,64315.79,99.20098,2024-06-23 04:29:59.999000+05:30,6378139.4491957,16430.0,52.89592,3400802.3099299,0
2024-06-23 04:30:00+05:30,64315.79,64328.0,64260.0,64262.01,191.61343,2024-06-23 05:29:59.999000+05:30,12319253.3824197,13086.0,78.9963,5078570.1652338,0
2024-06-23 05:30:00+05:30,64262.01,64520.0,64262.0,64476.43,472.64444,2024-06-23 06:29:59.999000+05:30,30436241.2413813,29404.0,291.18115,18748070.2498513,0
2024-06-23 06:30:00+05:30,64476.44,64521.0,64329.36,64476.19,310.34267,2024-06-23 07:29:59.999000+05:30,19998531.9884014,21615.0,143.95347,9276079.5586664,0
2024-06-23 07:30:00+05:30,64476.2,64507.17,64370.0,64507.17,257.21046,2024-06-23 08:29:59.999000+05:30,16573508.7358375,16098.0,127.0369,8186603.6269791,0
2024-06-23 08:30:00+05:30,64507.17,64519.57,64416.13,64416.14,182.71393,2024-06-23 09:29:59.999000+05:30,11779177.3923088,14630.0,65.46598,4220454.560713,0
2024-06-23 09:30:00+05:30,64416.14,64428.25,64375.19,64378.02,151.16526,2024-06-23 10:29:59.999000+05:30,9734825.7242107,12668.0,55.17717,3553292.2700734,0
2024-06-23 10:30:00+05:30,64378.02,64419.98,64349.49,64380.0,127.56865,2024-06-23 11:29:59.999000+05:30,8213290.6346175,12534.0,59.66988,3841634.5330562,0
2024-06-23 11:30:00+05:30,64380.01,64413.58,64380.0,64386.5,104.96806,2024-06-23 12:29:59.999000+05:30,6759296.4376383,11680.0,46.10178,2968631.9560101,0
2024-06-23 12:30:00+05:30,64386.51,64433.03,64376.41,64415.27,142.71216,2024-06-23 13:29:59.999000+05:30,9191156.6093815,15625.0,68.32887,4400823.3880835,0
2024-06-23 13:30:00+05:30,64415.27,64435.72,64384.19,64395.43,146.36716,2024-06-23 14:29:59.999000+05:30,9425335.1770342,11867.0,80.0209,5152812.3290104,0
2024-06-23 14:30:00+05:30,64395.44,64437.28,64395.43,64418.81,303.74792,2024-06-23 15:29:59.999000+05:30,19568097.1230652,18753.0,164.01033,10565364.7837959,0
2024-06-23 15:30:00+05:30,64418.81,64418.81,64281.32,64305.6,283.29094,2024-06-23 16:29:59.999000+05:30,18228013.9382373,21530.0,81.30152,5230665.6282196,0
2024-06-23 16:30:00+05:30,64305.6,64341.46,64252.85,64341.45,212.32588,2024-06-23 17:29:59.999000+05:30,13652024.7374179,19682.0,121.68494,7824348.0416505,0
2024-06-23 17:30:00+05:30,64341.46,64376.0,64318.15,64375.99,177.48139,2024-06-23 18:29:59.999000+05:30,11420215.2673045,15236.0,105.64484,6797517.2384675,0
2024-06-23 18:30:00+05:30,64376.0,64429.1,64254.02,64297.79,308.12524,2024-06-23 19:29:59.999000+05:30,19821348.3556791,23245.0,144.96282,9324730.3704293,0
2024-06-23 19:30:00+05:30,64297.79,64310.0,64140.9,64192.01,370.05892,2024-06-23 20:29:59.999000+05:30,23769264.2017114,34911.0,149.8371,9624690.0004316,0
2024-06-23 20:30:00+05:30,64192.0,64200.0,64049.41,64094.0,527.46436,2024-06-23 21:29:59.999000+05:30,33821483.8669502,31373.0,276.24514,17713836.6200415,0
2024-06-23 21:30:00+05:30,64094.01,64180.01,63918.58,63927.49,529.5917,2024-06-23 22:29:59.999000+05:30,33923154.9954489,44044.0,270.07532,17301871.800817,0
2024-06-23 22:30:00+05:30,63927.48,64178.76,63927.48,64120.39,517.17854,2024-06-23 23:29:59.999000+05:30,33137219.7374268,34932.0,319.33444,20458167.7772071,0
2024-06-23 23:30:00+05:30,64120.39,64153.39,64068.0,64111.98,193.89915,2024-06-24 00:29:59.999000+05:30,12429766.9179137,16906.0,115.6836,7415524.238805,0
2024-06-24 00:30:00+05:30,64111.99,64187.62,64094.45,64149.78,189.70895,2024-06-24 01:29:59.999000+05:30,12166916.1768663,17515.0,119.79749,7683008.3410468,0
2024-06-24 01:30:00+05:30,64149.78,64159.0,63601.01,63740.01,740.60659,2024-06-24 02:29:59.999000+05:30,47269707.6768628,42483.0,314.50512,20066198.8618702,0
2024-06-24 02:30:00+05:30,63740.02,63860.0,63536.0,63844.67,597.62536,2024-06-24 03:29:59.999000+05:30,38075453.3314383,40465.0,314.82372,20061123.0626347,0
2024-06-24 03:30:00+05:30,63844.67,63844.67,63639.99,63657.99,358.10896,2024-06-24 04:29:59.999000+05:30,22821781.8409631,33952.0,157.61768,10043804.9599976,0
2024-06-24 04:30:00+05:30,63658.0,63700.01,63178.32,63210.01,1019.54778,2024-06-24 05:29:59.999000+05:30,64632712.8948485,51611.0,382.21948,24226481.3360196,0
2024-06-24 05:30:00+05:30,63210.01,63336.32,62903.69,63080.0,1925.84276,2024-06-24 06:29:59.999000+05:30,121535989.0520462,94434.0,684.53985,43218735.795337,0
2024-06-24 06:30:00+05:30,63080.01,63348.32,62920.0,63315.99,935.34633,2024-06-24 07:29:59.999000+05:30,59043811.8354204,68058.0,508.95963,32130182.2803724,0
2024-06-24 07:30:00+05:30,63315.99,63369.8,62695.02,62880.94,1067.46485,2024-06-24 08:29:59.999000+05:30,67283130.1559249,51238.0,444.16488,27989857.8736196,0
2024-06-24 08:30:00+05:30,62880.95,63077.44,62767.65,62862.0,697.96527,2024-06-24 09:29:59.999000+05:30,43913684.0768965,37826.0,334.95944,21074141.0939996,0
2024-06-24 09:30:00+05:30,62862.0,62952.0,62634.0,62840.97,793.08191,2024-06-24 10:29:59.999000+05:30,49795376.9969419,43207.0,391.8422,24600293.3586771,0
2024-06-24 10:30:00+05:30,62840.96,62881.86,62258.01,62314.01,1848.67059,2024-06-24 11:29:59.999000+05:30,115587412.3861835,131188.0,804.50471,50309051.4565898,0
2024-06-24 11:30:00+05:30,62314.01,62426.0,62160.72,62405.0,1118.00877,2024-06-24 12:29:59.999000+05:30,69670488.4669618,52967.0,570.54761,35553881.8509991,0
2024-06-24 12:30:00+05:30,62405.0,62596.24,62177.37,62456.0,1308.32245,2024-06-24 13:29:59.999000+05:30,81637259.0489012,47403.0,710.51546,44339259.1711136,0
2024-06-24 13:30:00+05:30,62456.0,62975.6,62340.01,62730.92,1372.26622,2024-06-24 14:29:59.999000+05:30,86039823.8431045,67020.0,708.51052,44420567.273504,0
2024-06-24 14:30:00+05:30,62730.92,62867.0,60567.01,61402.28,6567.42005,2024-06-24 15:29:59.999000+05:30,403677286.7223699,273073.0,2825.73516,173706827.395122,0
2024-06-24 15:30:00+05:30,61402.28,61582.0,61125.0,61167.15,2512.20979,2024-06-24 16:29:59.999000+05:30,154093221.0880448,103373.0,1208.12875,74109762.3788164,0
2024-06-24 16:30:00+05:30,61167.15,61382.65,60836.09,61291.95,1684.89795,2024-06-24 17:29:59.999000+05:30,102928082.8518619,69207.0,855.0513,52253138.8224933,0
2024-06-24 17:30:00+05:30,61291.95,61514.55,61121.21,61215.21,1297.70351,2024-06-24 18:29:59.999000+05:30,79572604.3652942,60771.0,710.12394,43544303.8086434,0
2024-06-24 18:30:00+05:30,61215.21,61649.63,60915.93,61569.2,1473.0343,2024-06-24 19:29:59.999000+05:30,90216841.2739088,86453.0,756.95062,46373895.990761,0
2024-06-24 19:30:00+05:30,61569.19,61700.0,61100.0,61303.41,1418.61356,2024-06-24 20:29:59.999000+05:30,87079924.3281825,74599.0,771.47432,47360220.8025809,0
2024-06-24 20:30:00+05:30,61303.41,61368.0,60670.36,60843.99,1607.6034,2024-06-24 21:29:59.999000+05:30,98176708.4071566,75701.0,686.99858,41964990.5532021,0
2024-06-24 21:30:00+05:30,60843.99,61044.44,60000.0,60168.01,4635.48117,2024-06-24 22:29:59.999000+05:30,280630842.7023072,140766.0,1907.86448,115514665.8166577,0
2024-06-24 22:30:00+05:30,60168.01,60548.46,59859.0,60244.89,6177.39401,2024-06-24 23:29:59.999000+05:30,371531834.2463396,211997.0,3049.68218,183426578.4734424,0
2024-06-24 23:30:00+05:30,60244.89,60487.0,59711.2,60412.01,2431.20962,2024-06-25 00:29:59.999000+05:30,146298761.8255667,88270.0,1184.46533,71291240.0517732,0
2024-06-25 00:30:00+05:30,60412.01,60478.34,59058.0,59306.72,3165.80995,2024-06-25 01:29:59.999000+05:30,188897071.4932303,108995.0,1400.30693,83516602.8594861,0
2024-06-25 01:30:00+05:30,59306.72,59660.0,58402.0,59514.0,4532.01753,2024-06-25 02:29:59.999000+05:30,267866962.91397333,153527.0,2113.20734,124967737.133104,0
